year,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),sex_female,sex_male,age_15-24 years,age_25-34 years,age_35-54 years,age_5-14 years,age_55-74 years,age_75+ years,generation_Boomers,generation_G.I. Generation,generation_Generation X,generation_Generation Z,generation_Millenials,generation_Silent,continent_AF,continent_AS,continent_EU,continent_NA,continent_OC,continent_SA
1997,-0.28390087783142565,18.66,-0.24809172445956618,-0.5558396774482862,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1997,-0.15204247229504173,14.8,-0.24809172445956618,-0.5558396774482862,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1997,-0.0206991776001564,14.74,-0.24809172445956618,-0.5558396774482862,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1997,-0.1507486876951289,11.71,-0.24809172445956618,-0.5558396774482862,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1997,-0.15887593527474336,3.84,-0.24809172445956618,-0.5558396774482862,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1997,-0.011726534708960883,2.22,-0.24809172445956618,-0.5558396774482862,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1997,-0.2462451249462725,1.93,-0.24809172445956618,-0.5558396774482862,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1997,-0.1549222358828738,1.78,-0.24809172445956618,-0.5558396774482862,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1997,-0.4076826521388734,1.6,-0.24809172445956618,-0.5558396774482862,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1997,-0.1078689695265893,0.42,-0.24809172445956618,-0.5558396774482862,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1997,-0.12003811165455819,0.29,-0.24809172445956618,-0.5558396774482862,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1998,-0.432939955489197,27.77,-0.250413482547115,-0.5741056524667165,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1998,-0.27718577530810806,22.88,-0.250413482547115,-0.5741056524667165,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1998,-0.007646038802260896,17.63,-0.250413482547115,-0.5741056524667165,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1998,-0.15078524394839654,16.57,-0.250413482547115,-0.5741056524667165,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1998,-0.14914864860979904,11.97,-0.250413482547115,-0.5741056524667165,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1998,-0.4054304801718249,3.48,-0.250413482547115,-0.5741056524667165,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1998,-0.15752514337078377,3.01,-0.250413482547115,-0.5741056524667165,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1998,-0.1537309621749912,2.41,-0.250413482547115,-0.5741056524667165,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1998,0.0007925760254653654,2.16,-0.250413482547115,-0.5741056524667165,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1998,-0.23959444323290907,1.32,-0.250413482547115,-0.5741056524667165,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1998,-0.11795363830389839,0.29,-0.250413482547115,-0.5741056524667165,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1998,-0.10569987995333097,0.28,-0.250413482547115,-0.5741056524667165,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1999,-0.43154135925404125,32.55,-0.2548188153020733,-0.603384157351331,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1999,-0.2701424334197859,21.19,-0.2548188153020733,-0.603384157351331,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1999,-0.150257351200161,17.66,-0.2548188153020733,-0.603384157351331,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1999,0.00563052772539628,17.3,-0.2548188153020733,-0.603384157351331,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1999,-0.14662780096314018,10.78,-0.2548188153020733,-0.603384157351331,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1999,-0.23271343156014604,2.78,-0.2548188153020733,-0.603384157351331,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1999,-0.15529291117824498,2.75,-0.2548188153020733,-0.603384157351331,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1999,-0.15328691873494998,2.65,-0.2548188153020733,-0.603384157351331,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1999,0.013590332326756854,2.05,-0.2548188153020733,-0.603384157351331,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1999,-0.40308039879917157,1.87,-0.2548188153020733,-0.603384157351331,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1999,-0.10485908612817521,0.21,-0.2548188153020733,-0.603384157351331,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1999,-0.11715400221843557,0.07,-0.2548188153020733,-0.603384157351331,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2000,-0.4301023721935968,40.66,-0.25297021926806856,-0.59734844386698,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2000,-0.26288716751776536,26.21,-0.25297021926806856,-0.59734844386698,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2000,-0.15033941104141216,24.27,-0.25297021926806856,-0.59734844386698,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2000,0.019297453684799532,23.8,-0.25297021926806856,-0.59734844386698,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,-0.1431383404239562,16.81,-0.25297021926806856,-0.59734844386698,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2000,-0.22574626983597604,4.16,-0.25297021926806856,-0.59734844386698,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2000,-0.1521281110701792,3.84,-0.25297021926806856,-0.59734844386698,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2000,0.02684644780363493,3.59,-0.25297021926806856,-0.59734844386698,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,-0.1534829931842946,3.05,-0.25297021926806856,-0.59734844386698,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2000,-0.40055699477116535,1.8,-0.25297021926806856,-0.59734844386698,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2000,-0.10507254397068207,0.56,-0.25297021926806856,-0.59734844386698,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2000,-0.11737538484311934,0.43,-0.25297021926806856,-0.59734844386698,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2001,-0.427967026854124,29.88,-0.2577039568307931,-0.6272093421579793,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2001,-0.25662633395987855,28.42,-0.2577039568307931,-0.6272093421579793,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2001,0.03280767346760793,27.37,-0.2577039568307931,-0.6272093421579793,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2001,-0.15083867231855694,23.67,-0.2577039568307931,-0.6272093421579793,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2001,-0.138545290057105,19.42,-0.2577039568307931,-0.6272093421579793,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2001,-0.1479479162909311,4.74,-0.2577039568307931,-0.6272093421579793,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2001,-0.15423354674788758,4.27,-0.2577039568307931,-0.6272093421579793,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2001,0.04017976599720411,4.25,-0.2577039568307931,-0.6272093421579793,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2001,-0.3975056979949236,2.07,-0.2577039568307931,-0.6272093421579793,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2001,-0.21951739104493156,1.93,-0.2577039568307931,-0.6272093421579793,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2001,-0.1060173825166765,0.84,-0.2577039568307931,-0.6272093421579793,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2001,-0.11836496006269305,0.72,-0.2577039568307931,-0.6272093421579793,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2002,-0.42587744074076944,34.66,-0.25855914669397734,-0.6353628498473656,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2002,-0.2501502530925417,25.63,-0.25855914669397734,-0.6353628498473656,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2002,0.04664255368153454,25.6,-0.25855914669397734,-0.6353628498473656,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2002,-0.15190468334041754,23.67,-0.25855914669397734,-0.6353628498473656,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2002,-0.13306082951441978,18.2,-0.25855914669397734,-0.6353628498473656,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2002,0.05386151896842221,4.91,-0.25855914669397734,-0.6353628498473656,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2002,-0.3944068525256204,4.31,-0.25855914669397734,-0.6353628498473656,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2002,-0.15559763183485356,3.72,-0.25855914669397734,-0.6353628498473656,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2002,-0.14288960451885538,3.66,-0.25855914669397734,-0.6353628498473656,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2002,-0.21314509926029865,3.36,-0.25855914669397734,-0.6353628498473656,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2002,-0.10815477296122722,1.2,-0.25855914669397734,-0.6353628498473656,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2002,-0.12049161370558474,0.36,-0.25855914669397734,-0.6353628498473656,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2003,-0.42385074160856057,36.41,-0.25449571258019976,-0.6172557093943128,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2003,-0.2431672418040179,28.2,-0.25449571258019976,-0.6172557093943128,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2003,0.06034373515099279,25.09,-0.25449571258019976,-0.6172557093943128,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2003,-0.15313967116934046,24.56,-0.25449571258019976,-0.6172557093943128,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2003,-0.12712491202578594,17.37,-0.25449571258019976,-0.6172557093943128,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2003,0.06740957319517193,4.36,-0.25449571258019976,-0.6172557093943128,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2003,-0.1571802875270212,4.31,-0.25449571258019976,-0.6172557093943128,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2003,-0.13738673803046897,4.05,-0.25449571258019976,-0.6172557093943128,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2003,-0.391267104954759,3.82,-0.25449571258019976,-0.6172557093943128,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2003,-0.20633489935085825,3.66,-0.25449571258019976,-0.6172557093943128,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2003,-0.11119456602140575,1.42,-0.25449571258019976,-0.6172557093943128,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2003,-0.12347593329052495,0.29,-0.25449571258019976,-0.6172557093943128,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2004,-0.4219127489091061,36.01,-0.23828301918517933,-0.5359324119209534,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2004,-0.2352838730049442,25.96,-0.23828301918517933,-0.5359324119209534,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2004,-0.15401088593253012,25.36,-0.23828301918517933,-0.5359324119209534,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2004,0.0731614312267939,25.2,-0.23828301918517933,-0.5359324119209534,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2004,-0.12144539958629504,21.54,-0.23828301918517933,-0.5359324119209534,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2004,-0.1584508090566728,5.39,-0.23828301918517933,-0.5359324119209534,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2004,-0.13212979542770123,4.44,-0.23828301918517933,-0.5359324119209534,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2004,0.08003323992670634,4.36,-0.23828301918517933,-0.5359324119209534,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2004,-0.388102560484828,3.37,-0.23828301918517933,-0.5359324119209534,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2004,-0.19867240190019883,2.62,-0.23828301918517933,-0.5359324119209534,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2004,-0.11474691354173547,1.07,-0.23828301918517933,-0.5359324119209534,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2004,-0.12694366458825615,0.37,-0.23828301918517933,-0.5359324119209534,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2005,-0.4200637182805407,34.23,-0.22194134609697203,-0.4558797909706151,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2005,-0.22627365130794208,26.26,-0.22194134609697203,-0.4558797909706151,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2005,0.08462424518847962,23.53,-0.22194134609697203,-0.4558797909706151,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2005,-0.15415813349813964,22.47,-0.22194134609697203,-0.4558797909706151,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2005,-0.11652001964428346,19.08,-0.22194134609697203,-0.4558797909706151,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2005,0.09122149853168264,4.91,-0.22194134609697203,-0.4558797909706151,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2005,-0.12760091023266948,4.61,-0.22194134609697203,-0.4558797909706151,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2005,-0.15904849101569202,4.01,-0.22194134609697203,-0.4558797909706151,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2005,-0.18992011908114814,3.63,-0.22194134609697203,-0.4558797909706151,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2005,-0.11854799696716599,1.88,-0.22194134609697203,-0.4558797909706151,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2005,-0.38489685827520403,1.77,-0.22194134609697203,-0.4558797909706151,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2005,-0.13064556041740805,1.05,-0.22194134609697203,-0.4558797909706151,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2006,-0.41772488498581584,38.91,-0.20004880747396508,-0.3492488527470825,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2006,0.09445838859374474,26.96,-0.20004880747396508,-0.3492488527470825,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006,-0.2176573679765724,25.77,-0.20004880747396508,-0.3492488527470825,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2006,-0.15333088849412504,23.05,-0.20004880747396508,-0.3492488527470825,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2006,-0.11186510484882549,18.19,-0.20004880747396508,-0.3492488527470825,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2006,0.10094009350004583,5.67,-0.20004880747396508,-0.3492488527470825,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006,-0.12343017406440672,5.43,-0.20004880747396508,-0.3492488527470825,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2006,-0.15875859737089826,4.0,-0.20004880747396508,-0.3492488527470825,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2006,-0.1811742272154659,2.9,-0.20004880747396508,-0.3492488527470825,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2006,-0.3814572471722941,2.27,-0.20004880747396508,-0.3492488527470825,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2006,-0.12209829938241781,1.46,-0.20004880747396508,-0.3492488527470825,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2006,-0.13422219356053794,0.45,-0.20004880747396508,-0.3492488527470825,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,-0.415521028626233,28.72,-0.18710314560110772,-0.29010944957146884,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2007,-0.20802415614521194,26.19,-0.18710314560110772,-0.29010944957146884,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2007,-0.15178146575947346,24.78,-0.18710314560110772,-0.29010944957146884,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2007,0.10306802533361122,23.67,-0.18710314560110772,-0.29010944957146884,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2007,-0.10799729987022816,21.23,-0.18710314560110772,-0.29010944957146884,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,-0.12002200645206965,6.54,-0.18710314560110772,-0.29010944957146884,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,-0.1578068565952659,6.03,-0.18710314560110772,-0.29010944957146884,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2007,0.10929255827636514,5.63,-0.18710314560110772,-0.29010944957146884,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2007,-0.1713733167677168,3.58,-0.18710314560110772,-0.29010944957146884,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2007,-0.37807898922172145,2.46,-0.18710314560110772,-0.29010944957146884,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2007,-0.12576338332016732,1.4,-0.18710314560110772,-0.29010944957146884,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2007,-0.13787270612460734,0.69,-0.18710314560110772,-0.29010944957146884,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2008,-0.4134626303653166,32.54,-0.18295311350285187,-0.2760261181079834,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2008,-0.1494129784411189,27.45,-0.18295311350285187,-0.2760261181079834,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2008,-0.19749237627024474,27.42,-0.18295311350285187,-0.2760261181079834,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2008,0.11062801189224039,27.05,-0.18295311350285187,-0.2760261181079834,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2008,-0.1050978521460212,23.02,-0.18295311350285187,-0.2760261181079834,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2008,-0.11755279770862803,7.94,-0.18295311350285187,-0.2760261181079834,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2008,-0.1560984269408068,6.4,-0.18295311350285187,-0.2760261181079834,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2008,0.11646116285070927,5.87,-0.18295311350285187,-0.2760261181079834,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2008,-0.16066437966537567,5.26,-0.18295311350285187,-0.2760261181079834,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2008,-0.3747498137930187,2.64,-0.18295311350285187,-0.2760261181079834,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2008,-0.14149075264556493,1.24,-0.18295311350285187,-0.2760261181079834,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2008,-0.1294315349155337,1.05,-0.18295311350285187,-0.2760261181079834,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2009,-0.41158087805550464,37.48,-0.1879400067576528,-0.30731652748738153,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2009,-0.1461160134173932,28.43,-0.1879400067576528,-0.30731652748738153,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2009,-0.18623637355956268,28.31,-0.1879400067576528,-0.30731652748738153,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2009,0.11752001600479718,26.6,-0.1879400067576528,-0.30731652748738153,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2009,-0.10331784381383527,22.91,-0.1879400067576528,-0.30731652748738153,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009,-0.11616851720901768,7.34,-0.1879400067576528,-0.30731652748738153,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2009,-0.15352210581890963,6.83,-0.1879400067576528,-0.30731652748738153,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2009,0.12284291324632751,6.67,-0.1879400067576528,-0.30731652748738153,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2009,-0.1492618963034883,4.68,-0.1879400067576528,-0.30731652748738153,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2009,-0.3714766231158237,3.06,-0.1879400067576528,-0.30731652748738153,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2009,-0.1329948748756572,1.13,-0.1879400067576528,-0.30731652748738153,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2009,-0.1449802131847489,0.86,-0.1879400067576528,-0.30731652748738153,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2010,-0.4098721927629108,40.59,-0.1561928027474047,-0.1584355948733926,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2010,0.1239866382611487,26.05,-0.1561928027474047,-0.1584355948733926,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2010,-0.14187957824850256,23.8,-0.1561928027474047,-0.1584355948733926,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2010,-0.17437885431784034,23.48,-0.1561928027474047,-0.1584355948733926,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2010,-0.1027475151352331,21.83,-0.1561928027474047,-0.1584355948733926,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010,-0.1159430443741781,6.47,-0.1561928027474047,-0.1584355948733926,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010,0.12869574834117128,6.39,-0.1561928027474047,-0.1584355948733926,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2010,-0.1500633218558943,6.2,-0.1561928027474047,-0.1584355948733926,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2010,-0.1373287081738833,3.44,-0.1561928027474047,-0.1584355948733926,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2010,-0.3682328308241236,2.47,-0.1561928027474047,-0.1584355948733926,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2010,-0.13637824558892458,1.37,-0.1561928027474047,-0.1584355948733926,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2010,-0.14827947895168728,0.79,-0.1561928027474047,-0.1584355948733926,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2011,-0.4076397049322373,35.57,-0.13299920808647037,-0.053604781724140106,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2011,-0.1635351959184919,28.13,-0.13299920808647037,-0.053604781724140106,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2011,-0.1367859884138329,25.2,-0.13299920808647037,-0.053604781724140106,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011,0.12926684393417767,24.46,-0.13299920808647037,-0.053604781724140106,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2011,-0.10313659637630548,21.65,-0.13299920808647037,-0.053604781724140106,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011,0.13358354947737625,6.67,-0.13299920808647037,-0.053604781724140106,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2011,-0.14566762412906142,5.26,-0.13299920808647037,-0.053604781724140106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011,-0.11664425977776649,4.97,-0.13299920808647037,-0.053604781724140106,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011,-0.12616524646797664,3.7,-0.13299920808647037,-0.053604781724140106,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2011,-0.36492282825552624,3.35,-0.13299920808647037,-0.053604781724140106,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2011,-0.15105315271360276,0.96,-0.13299920808647037,-0.053604781724140106,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2011,-0.1390921000273112,0.92,-0.13299920808647037,-0.053604781724140106,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2012,-0.4056239982398222,39.13,-0.12276927834477659,-0.013207857263089774,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
